#{"t_start": 1524090431.0450215, "env_id": "Hopper-v2"}
r,l,t
698.839603,223,196.862249
709.629192,223,197.116418
707.867104,226,197.34767
677.87494,211,197.566177
716.365614,227,197.828294
696.913786,220,198.089828
700.617763,226,198.321257
706.364253,223,198.578599
694.209114,221,198.85342
682.548785,219,200.168597
699.664658,221,200.40582
670.393867,208,200.620722
722.057514,231,200.858454
740.465453,237,201.131253
696.700798,220,201.393986
686.953574,217,201.657453
700.334183,222,201.889019
688.77866,219,202.112832
684.277857,219,202.336355
714.004772,226,203.445174
708.020023,223,203.677652
691.782068,217,203.899944
698.853846,223,204.12866
323.202952,145,204.27818
812.967253,256,204.540608
669.166857,217,204.764233
710.607751,227,204.998303
696.262676,220,205.232687
728.474213,234,206.512252
724.780145,230,206.749259
702.158011,224,206.976077
689.727743,217,207.196019
698.17882,218,207.416672
744.184558,235,207.655292
714.482832,227,207.923815
711.570875,225,208.188714
699.008973,223,208.422706
711.060063,228,209.632217
707.24337,225,209.863472
723.212533,231,210.09798
702.63176,224,210.324413
725.90293,230,210.55664
730.681624,233,210.794537
720.105352,231,211.027972
693.753183,221,211.25109
708.999714,224,211.477099
963.349645,299,212.759202
716.738118,229,212.992606
964.890832,300,213.297046
705.542178,223,213.523731
722.473837,235,213.764148
751.212841,242,214.010768
728.639063,237,214.251321
791.386304,250,214.505121
757.311381,237,215.61916
879.362443,270,215.898122
770.933328,246,216.14678
792.081686,252,216.403374
737.644203,232,216.637625
764.832441,240,216.885799
745.436732,241,217.130794
780.581699,248,217.380199
380.533546,151,217.532902
712.471947,226,218.730243
711.840832,225,218.960174
773.153602,244,219.208406
360.507684,148,219.359744
706.869484,225,219.588513
778.993149,244,219.842023
738.923136,235,220.082548
836.202295,258,220.345516
730.525383,243,220.604894
712.290914,227,221.781825
848.27421,265,222.128494
722.531343,229,222.37006
726.32184,236,222.609696
753.825795,239,222.852885
970.204254,299,223.175609
714.878929,230,223.428487
765.634319,242,223.699439
899.984538,277,224.96769
739.545094,236,225.216691
901.604853,278,225.498031
702.377467,222,225.724748
707.998958,223,225.951193
702.837995,225,226.179521
969.083667,303,226.487032
1030.670504,318,226.815803
769.459411,242,227.913885
882.719002,272,228.213669
857.484091,266,228.495371
1071.17994,332,228.831627
753.039942,240,229.075877
866.670252,268,229.346441
997.948985,311,229.660339
736.363082,233,229.89654
1184.782861,363,231.265887
740.923867,238,231.510266
725.51138,230,231.745805
768.96247,245,231.995685
1027.277088,321,232.322295
709.613536,226,232.554008
930.768296,284,232.844333
696.383965,225,233.983245
829.372152,258,234.257746
378.860229,151,234.420007
1252.032991,383,234.827646
1286.229634,397,235.270725
382.230876,150,235.432342
855.221711,265,235.717324
775.086742,242,235.991091
916.030172,285,237.358626
720.836475,236,237.598042
1017.476106,315,237.922349
1226.669676,374,238.316417
756.282079,238,238.57886
1063.961083,323,238.972948
848.714264,263,239.248583
745.698441,238,240.413387
751.623601,235,240.653935
933.496389,287,240.963753
743.752694,236,241.213786
1023.892842,318,241.550118
835.161823,258,241.813155
738.378363,233,242.05054
968.261166,299,242.370349
903.526602,278,243.668689
970.070896,302,243.989927
333.707902,142,244.138302
888.858638,276,244.424533
737.916519,238,244.668824
925.40183,287,244.963539
1540.308264,467,245.442252
1256.025714,383,246.711715
319.857995,140,246.854572
1208.938046,369,247.237982
686.350541,216,247.458736
1084.720174,335,247.822964
794.51025,251,248.094224
701.986323,226,248.322376
811.576068,254,248.577803
1035.818001,322,249.859848
966.649335,324,250.187272
744.973257,240,250.429955
1243.815766,382,250.823595
747.633985,235,251.060548
1232.034599,374,251.46157
738.58671,237,252.669518
759.695916,238,252.909947
700.189021,222,253.136933
975.034974,302,253.443385
965.243037,296,253.746699
1005.066968,315,254.064217
1482.022051,449,254.521058
810.241558,254,255.860483
695.104875,221,256.1226
836.171577,261,256.392917
1240.803027,381,256.806275
917.482153,283,257.095842
835.332905,261,257.3858
683.833989,216,257.625166
934.798581,290,257.925523
1139.629372,349,259.143931
841.302714,261,259.407774
951.494419,294,259.70949
361.901443,147,259.858624
1009.904288,315,260.17676
888.615675,274,260.468584
705.325119,228,260.706454
1238.110421,382,262.106529
775.410442,244,262.391949
775.835498,247,262.652203
845.947627,262,262.924299
915.541054,281,263.222139
840.333464,262,263.495453
890.234772,275,263.787886
930.342233,287,264.087269
898.570032,277,265.366795
968.170121,300,265.674082
1568.127564,477,266.162005
929.85159,286,266.464864
1500.68874,458,266.96359
1262.192462,389,268.432697
936.503911,289,268.740427
742.806796,238,268.983517
1030.390568,323,269.342757
1124.738101,343,269.704728
725.908866,246,269.956858
830.652666,260,270.230294
1201.158648,365,271.494033
720.602784,249,271.760321
905.09304,278,272.053224
738.125479,246,272.313547
1456.701459,443,272.794869
1453.467904,443,273.406838
1338.971636,411,274.889397
1390.081854,422,275.350293
1162.662088,353,275.725331
927.161105,284,276.085299
794.467239,250,276.368315
1158.427288,353,276.733069
783.27136,248,276.989429
1061.928913,326,278.200452
1443.746817,442,278.654363
1682.550429,514,279.17908
1598.067476,485,279.674275
1338.857657,411,281.070409
892.568112,273,281.349372
1177.74376,355,281.714096
1038.270802,328,282.058759
335.952212,144,282.206906
981.11226,306,282.523912
1443.242643,437,282.972044
1552.524863,475,284.32209
919.159167,281,284.608827
1290.844174,396,285.016093
956.689484,293,285.315046
1291.856929,398,285.723988
881.942392,273,286.00411
808.177501,253,287.247393
949.272579,292,287.546827
984.054871,305,287.873568
931.123588,288,288.16991
1345.014662,415,288.656227
890.074101,276,288.981538
894.79502,276,290.185897
1399.426782,426,290.642915
1062.957034,327,291.01915
856.337319,265,291.304786
753.150175,239,291.551035
1862.306507,561,292.136611
832.193945,261,293.403076
1183.377269,362,293.775958
826.123158,256,294.039306
1182.618186,361,294.411382
1246.236702,380,294.804491
719.345236,226,295.036268
1400.332882,429,296.350984
908.382256,280,296.643517
922.432592,284,296.931098
1241.70064,380,297.314421
1175.106899,360,297.678298
2138.137726,646,298.358562
1064.280543,328,299.72469
1317.233141,403,300.148
1133.449083,345,300.499326
805.292684,252,300.756502
1323.228455,402,301.173615
971.605971,301,301.516494
721.213783,228,302.724642
1265.482936,385,303.11717
1295.578,394,303.552197
950.730119,294,303.856352
790.045617,249,304.172217
1426.334355,430,304.659195
872.215199,269,306.023987
2089.058561,626,306.692351
982.590017,303,307.069304
736.119985,232,307.359022
1244.070867,379,307.858025
956.779073,294,308.230869
844.401551,260,309.49486
653.974787,206,309.718146
1139.058004,349,310.091048
1117.739253,345,310.453664
1106.886352,336,310.817658
710.94655,222,311.048478
2042.716162,613,312.79405
917.994046,280,313.094011
787.642746,244,313.339653
1485.289538,450,313.79657
1321.088784,410,314.209498
850.411819,261,314.472947
1244.202039,378,315.712509
1138.954403,351,316.101925
1065.530178,328,316.433102
1751.453062,529,317.009154
1370.748464,424,317.473999
1190.533361,360,318.899097
1324.308573,409,319.325543
720.943658,240,319.57015
730.768537,239,319.813247
719.111048,234,320.050846
892.112774,275,320.328016
717.558805,240,320.577864
1449.361917,439,321.903458
948.654286,291,322.202336
1179.480764,361,322.572491
317.053189,138,322.717013
873.249971,269,322.992056
1303.995841,409,323.410477
1102.082068,337,323.75563
647.481892,231,324.979903
1213.860707,370,325.360301
938.189497,290,325.65578
643.050049,230,325.890146
936.300283,293,326.212502
1864.266821,570,326.807005
843.673336,261,327.939248
1585.469544,486,328.431834
1282.534547,397,328.841559
1811.921318,547,329.445971
1147.372802,348,329.805739
940.068694,291,331.109665
1298.804757,396,331.518494
692.787666,222,331.746187
950.50902,291,332.042218
940.295702,289,332.3378
1464.920917,444,332.788874
947.945993,290,333.083471
861.282312,265,334.223603
1298.532691,396,334.624831
1173.61416,357,334.991451
883.701565,271,335.266356
966.997172,301,335.580959
735.426616,232,335.816992
718.514024,230,336.049465
1740.415756,521,337.577362
317.009739,140,337.740698
969.390984,300,338.064883
1949.525149,589,338.699416
852.492109,262,338.974757
1067.726441,326,340.233099
1143.032462,348,340.6069
942.428626,288,340.919542
1051.786312,324,341.254879
933.731149,286,341.562616
984.054032,305,341.898805
922.405592,286,342.212079
956.149221,295,343.628445
843.34956,262,343.936531
867.307639,268,344.279175
965.721695,298,344.621087
839.240921,260,344.971634
904.109238,278,345.289593
939.675012,290,345.606913
1090.835511,337,347.055938
699.532295,221,347.34429
1118.587827,341,347.769778
1327.85849,407,348.235266
695.489373,224,348.464262
1228.595131,373,348.853744
1473.051561,443,350.424121
919.92308,281,350.723982
1155.102942,351,351.151008
839.154419,258,351.425094
943.8231,291,351.744383
1109.767046,343,352.119806
1254.864803,384,352.524374
1542.292416,465,353.955001
981.467434,302,354.279781
1227.015829,374,354.685085
918.680117,280,355.016815
891.40032,274,355.309985
965.323462,300,355.628525
1046.74893,324,357.066263
777.980912,244,357.387755
1308.197265,399,357.925774
889.544554,274,358.276758
1852.934629,560,358.936902
791.94032,248,359.220409
1097.61303,337,360.585067
902.237379,276,360.903363
762.760695,240,361.152109
1140.559106,347,361.538249
937.338256,287,361.834326
1030.293875,316,362.154875
898.987819,274,362.438084
771.136265,240,363.74778
850.315219,262,364.062451
834.120408,258,364.36751
938.540253,319,364.714505
1651.703219,503,365.246789
1096.524952,336,365.610916
778.178777,244,366.739765
1592.086398,482,367.224299
1199.89063,364,367.593094
944.157816,290,367.886924
1331.282912,406,368.295472
1250.388574,379,368.680798
776.854159,242,369.955611
657.471119,233,370.212382
895.663706,277,370.497465
976.727489,303,370.815766
1823.387459,551,371.374869
824.798368,256,371.634298
1122.329951,341,372.849443
1108.972963,341,373.19653
1253.196254,385,373.590243
1412.268312,433,374.031835
881.706534,272,374.306736
984.592875,303,374.613698
778.749292,245,374.867549
1718.532005,519,376.37793
1344.168775,413,376.805122
999.429136,307,377.117669
1213.043861,370,377.494738
883.945375,272,377.77834
1314.840034,401,379.045954
775.492686,241,379.289606
938.092756,287,379.580868
2089.862696,627,380.224519
773.104605,243,380.484977
1245.896321,377,380.869737
1303.914205,401,382.247133
696.265618,220,382.470818
987.412534,302,382.78017
965.507828,299,383.083774
1159.410066,352,383.441051
976.053384,301,383.748137
1065.60277,331,384.95024
1044.95551,321,385.274899
1313.426935,406,385.686543
1552.177967,471,386.162904
1538.95493,467,386.635807
1027.558656,314,387.925074
1224.380309,374,388.312545
801.213132,251,388.592283
738.048315,234,388.895562
1109.613815,338,389.274904
867.719152,268,389.588015
901.08563,277,389.871066
1038.229516,324,391.055803
1006.670364,317,391.373032
1080.295646,331,391.707961
954.658667,295,392.0052
1296.293737,392,392.39942
1186.338756,360,392.76476
1136.314059,345,394.092871
738.351492,231,394.336865
1008.351482,311,394.65568
884.468305,272,394.930336
1135.784296,347,395.279979
886.148369,271,395.56345
1838.331818,558,396.127549
1046.849447,324,397.317425
1067.147796,325,397.644562
1027.634194,316,397.962004
1068.081461,328,398.291538
975.007042,302,398.595626
1055.790499,328,398.928584
953.614666,295,400.222797
1150.845652,350,400.578202
991.455238,304,400.890309
1530.961699,461,401.360294
1106.215299,341,401.710664
949.987141,290,402.006999
1245.214713,379,403.240584
980.7395,303,403.54793
1258.922292,384,403.939963
1106.095878,336,404.280995
2123.398653,640,404.939225
1934.624531,583,406.495427
1166.508133,356,406.860731
909.983057,277,407.142266
1708.182209,513,407.662322
937.071333,287,407.955246
1140.546999,347,409.164951
1000.249534,309,409.476556
825.898771,258,409.739
1519.717362,462,410.205332
908.877237,279,410.493651
2768.808686,836,412.31973
1010.905201,311,412.640682
1185.03042,359,413.00918
940.224577,287,413.303491
1533.931374,466,413.783381
1418.374829,433,415.098255
1598.326764,487,415.594022
1253.609099,383,415.985431
1183.930812,362,416.354415
1725.58055,524,416.894201
1010.10411,312,418.208018
1245.549618,379,418.599663
960.313715,295,418.90543
1299.742361,398,419.313697
1697.274623,513,419.842767
1373.871668,419,421.136779
630.465205,231,421.372826
952.708835,292,421.673287
2716.686847,817,422.508368
1161.800425,355,422.874154
962.589641,296,423.176884
860.030127,267,424.440558
1921.826426,586,425.043419
856.962669,264,425.313221
995.756068,310,425.638321
906.1951,276,425.921435
1241.389352,376,426.305642
1423.337614,435,427.622068
1095.65534,335,427.965695
940.226305,288,428.259925
1404.665986,422,428.692006
1932.467887,595,430.281775
1028.491129,318,430.607698
1692.387545,513,431.135886
1185.496037,360,431.504795
1342.335495,410,431.925608
1521.296134,462,433.263904
1210.243037,366,433.638549
1963.016908,590,434.239958
1240.257104,378,434.624513
955.745979,293,434.926336
962.03787,298,435.229695
1234.81629,373,436.594782
1105.974317,335,436.937789
1185.37891,360,437.30442
3105.79142,930,438.252013
1362.640809,413,439.541968
1000.882282,308,439.858744
1807.509702,542,440.417126
840.747309,258,440.682114
1983.292871,597,441.289
1875.672047,562,442.837423
1157.504047,353,443.195716
1748.640734,526,443.732049
1131.478344,347,444.085325
993.043412,305,444.395324
1234.214515,403,445.687676
1114.388242,340,446.040331
974.920352,298,446.341705
2262.704451,683,447.034169
3278.141874,1000,449.055508
1106.542382,336,449.398752
1238.442828,380,449.787409
1133.358264,344,450.138252
772.548457,239,450.380098
1596.434035,483,451.74408
1446.030528,436,452.188426
1537.624488,462,452.659976
1417.164143,425,453.093706
1217.715557,369,454.451164
947.371464,288,454.754258
2093.914736,624,455.400729
1047.112891,323,455.734388
1217.509647,369,456.124446
1117.835159,343,456.477352
974.990926,299,457.668723
887.213066,274,457.947812
1666.580183,500,458.458689
866.828587,268,458.734968
926.880394,282,459.023039
1110.819487,338,459.36839
1237.358709,373,460.746093
1151.4282,353,461.107774
1626.035606,492,461.611552
1309.488754,400,462.02198
1233.074319,371,462.400878
1007.311732,311,463.586034
1394.870293,424,464.019325
1232.200777,373,464.399287
970.160279,297,464.705406
1014.78492,311,465.022843
1077.95361,329,465.358015
984.436757,305,466.682372
1087.572308,330,467.026149
1008.064232,311,467.345036
785.093626,244,467.622058
946.270923,289,467.923878
1451.136754,440,468.377054
830.285214,254,468.64023
2310.202917,687,470.217021
1103.686879,335,470.567111
3295.298881,1000,471.595051
1612.491004,488,473.080445
801.561538,249,473.335989
955.666678,292,473.638314
1853.63412,558,474.209389
1233.836614,373,474.59346
2723.255219,812,476.367061
2579.416239,767,477.295674
844.90383,259,477.594452
1177.756345,356,477.979416
3260.159383,968,480.158818
1864.063141,559,480.849226
1547.005979,465,481.352502
1387.201838,417,482.700907
2118.581909,634,483.348287
1835.884276,551,483.921578
2506.411051,747,485.686391
1285.309737,390,486.085757
1011.437196,309,486.403114
1182.693082,361,486.773176
1327.367866,406,487.186067
1496.898451,452,488.506833
1661.618688,501,489.019964
982.372451,303,489.326793
1301.242699,397,489.730223
821.886022,252,489.985386
1703.265979,512,490.503858
1627.600629,492,491.984016
1065.228473,324,492.313636
954.351623,292,492.612041
1952.469334,579,493.201161
2572.234122,763,494.838026
2427.127045,722,495.568129
726.78141,228,495.805846
1612.815417,487,496.299256
929.79232,284,497.57439
1534.676719,461,498.052038
1335.161737,406,498.466234
1865.588269,563,499.04142
1359.080915,413,499.46082
2182.491085,654,501.036308
981.471985,302,501.357713
1517.586873,459,501.829198
1450.19045,440,502.273824
898.164926,275,502.558793
1300.52412,396,504.113495
1260.678217,383,504.519078
939.878629,287,504.816311
1541.288819,465,505.303305
1424.956728,426,505.746671
650.795617,232,506.916512
2544.797746,759,507.697686
962.465154,295,508.016041
970.348997,297,508.319688
1439.384131,433,508.765156
2953.106698,875,510.748513
1098.995887,333,511.105114
864.97817,265,511.38831
920.924069,281,511.677055
971.153499,298,511.986912
867.698131,265,513.110709
897.961378,275,513.388565
1220.980189,370,513.766062
1542.939891,461,514.230637
1014.222112,313,514.54627
1105.613372,334,514.884302
2043.139126,610,516.508063
1185.533167,360,516.885506
851.426963,262,517.152836
2062.603714,615,517.784699
955.276856,290,518.080078
1212.32507,365,519.316913
2732.294521,814,520.13988
2251.894035,673,520.81942
1748.873579,524,522.318284
1828.344571,551,522.879618
1247.053187,377,523.26288
1551.300741,466,523.736424
2753.598325,822,525.420652
1271.496071,387,525.816959
1185.781318,357,526.178132
1492.736734,447,526.630812
2382.031345,709,528.339334
2554.34619,758,529.121825
2610.300264,776,529.923296
1217.850321,367,531.185692
1972.788212,587,531.788949
2126.254336,632,532.432766
1583.939222,481,532.924517
2996.748586,919,534.887477
1753.21753,522,535.423752
2125.424392,632,536.072332
934.750513,287,537.234832
963.954252,295,537.536571
3320.086749,986,538.552387
1930.160014,578,539.143207
1164.589724,351,540.502086
1724.283461,517,541.033224
1277.713491,386,541.428979
2276.774146,673,542.117696
1019.625909,312,543.31415
1432.789352,430,543.759363
3293.174172,1000,544.783569
1262.858338,382,545.17403
1997.102741,593,546.792935
1139.972575,345,547.146332
977.281532,299,547.452047
1182.5895,355,547.819965
1463.328942,438,548.268959
1551.278245,466,549.678015
977.143493,297,549.999322
963.050913,294,550.307522
1081.249573,328,550.666551
1749.83735,523,551.227261
960.286698,295,551.544318
2105.158387,628,553.239396
2566.180783,760,554.051787
3210.40594,949,556.011029
1084.519094,327,556.365513
944.302608,290,556.681453
1929.245661,575,557.306437
1222.190387,370,557.711125
928.313652,283,558.995044
1793.583533,535,559.544565
3289.432141,1000,560.584471
2095.693368,622,562.080978
1475.961863,443,562.529318
880.034956,270,562.8095
985.891807,302,563.113687
1588.79779,474,563.592171
989.356306,303,563.904559
1372.489747,414,565.326356
1452.437451,434,565.772932
1500.50445,447,566.232019
1247.763454,377,566.618593
1186.857218,359,566.988537
968.865702,296,568.168219
1521.890042,458,568.63627
1261.4762,381,569.025797
1076.720692,326,569.35894
1232.124985,372,569.740775
1404.15378,421,571.163451
2689.390473,823,572.020693
1543.102617,463,572.497512
1367.643498,411,572.922198
1258.712268,381,574.191367
1102.565566,337,574.534978
2300.77401,683,575.232477
1833.549053,545,575.798455
1577.952016,471,577.278505
1626.469955,487,577.78499
864.464763,264,578.056382
1114.481247,339,578.405992
1094.159392,337,578.75337
1140.598517,347,579.110674
1040.420748,318,580.303733
1095.233699,330,580.641339
934.321763,284,580.938998
1235.808423,371,581.3173
1031.559357,314,581.638424
850.403112,260,581.904888
1320.773351,399,583.363689
836.67085,257,583.657544
864.979319,262,583.976197
784.570887,243,584.240366
2670.68006,811,585.211053
2098.651976,622,586.851887
1236.515235,372,587.235933
1717.361867,510,587.881352
1508.300519,447,588.413591
1133.150113,340,588.822051
1894.553084,564,590.607375
830.402383,253,590.978988
1168.906108,349,591.434159
1809.986531,538,591.991599
1163.132439,350,592.352123
1108.186629,332,593.586306
1936.401634,573,594.169872
1134.324833,341,594.527403
2448.583254,721,595.265875
958.860501,292,596.666707
1294.834078,391,597.103882
1097.839615,330,597.504207
1542.659307,458,598.069344
1184.354739,355,598.575842
967.913689,293,598.929222
1979.812618,583,600.728685
1407.073794,419,601.346027
982.973248,297,601.792651
1449.234167,431,602.314626
1064.839992,322,602.711962
1266.428265,384,604.243067
1263.434965,380,604.732641
2044.492473,604,605.492396
1246.814641,374,605.928777
1389.987489,416,606.401565
2708.119101,798,608.150643
3384.117544,991,609.221248
1819.582949,539,610.867557
1234.677036,374,611.272641
2096.436539,621,611.949717
1577.959251,472,612.471108
1193.337675,359,612.841088
972.266836,295,614.077153
1542.9286,460,614.553621
1550.190372,460,615.062684
938.111958,285,615.393649
2078.90067,615,617.106816
642.726281,227,617.346045
1625.522664,484,617.870277
1230.874692,370,618.272615
1698.544016,503,618.831609
904.664748,275,619.140657
1830.73242,543,620.635369
1193.195582,358,621.023629
1780.515761,525,621.580937
1191.60614,358,621.976662
1867.253319,557,623.599442
1232.6609,372,624.006184
2446.267697,726,624.86296
2400.861544,706,625.604593
1320.16633,398,626.898369
1156.328541,345,627.268513
2935.272073,856,628.149493
1077.148072,323,628.483964
2369.017583,694,630.263465
3351.478812,1000,631.284129
1139.189907,340,631.632988
2326.950421,683,633.231479
1864.016385,555,633.803503
2805.891451,821,634.657111
2844.732459,832,636.525934
1631.448033,487,637.033357
1492.212739,443,637.583006
1892.883701,562,639.187691
1734.559689,510,639.825467
1955.904683,575,640.40843
1275.718278,385,640.806409
1176.933662,355,641.167128
1790.014831,533,642.704001
2564.294874,755,643.470736
1229.574015,371,643.852752
1374.614462,408,644.265651
1520.608772,453,645.607919
3357.61474,1000,646.624926
1613.174452,480,647.117438
1452.676728,435,648.55004
1629.521042,484,649.045033
1102.255788,329,649.379858
1290.009838,386,649.774714
1138.346457,338,650.119183
1233.779401,371,651.364415
808.648822,246,651.614163
1364.15476,407,652.027735
909.061342,275,652.306199
2434.319607,719,653.039788
907.603719,276,653.319382
1232.711824,371,654.673037
1505.822813,448,655.132348
1269.048449,380,655.518491
1522.519705,459,655.989424
1247.998814,379,656.373906
3363.358527,1000,658.259675
1431.237826,424,658.692019
1787.636657,530,659.229794
1303.302995,392,660.616067
2492.13563,732,661.362396
1680.090691,496,661.869414
1445.315079,429,662.390086
938.424868,285,663.565493
1415.149406,421,663.993714
1051.922707,317,664.333604
917.363864,276,664.632095
2168.936422,637,665.331604
3000.311755,881,667.282567
2095.850748,617,668.023571
927.225601,311,668.368664
975.96875,297,668.740163
1790.257891,528,670.312728
1808.811998,536,670.866207
1555.834185,464,671.348717
1069.837161,321,671.675236
1626.429277,482,673.265042
1541.821682,459,673.774442
2072.299909,609,674.425082
1842.566945,545,675.055083
2756.758851,812,676.807546
1084.605065,327,677.157525
2517.557846,741,677.962061
1095.346628,328,678.311979
1801.047972,533,679.891627
1074.416044,322,680.242706
1365.270519,406,680.698636
1770.346598,523,681.257704
2334.221072,683,682.950199
1638.192881,484,683.489514
3263.397405,950,684.643769
1168.57551,348,685.071801
1735.709245,508,686.767199
855.08388,259,687.038406
2080.323584,615,687.706289
3211.064458,934,689.72847
990.178894,298,690.058063
1197.927831,356,690.459529
977.06192,295,690.771447
2608.219926,760,691.671285
1222.798569,368,693.132326
995.837815,300,693.439863
1397.37251,414,693.893845
1520.42242,451,694.383564
1469.678639,437,694.878799
995.086161,301,696.189481
2216.549921,649,696.939152
1777.397466,553,697.5402
899.101097,270,697.837035
1501.693044,449,698.298519
2346.459054,689,700.01757
1708.480702,505,700.537833
1769.031281,550,701.113615
2896.958003,851,702.94177
1710.099235,507,703.455833
775.769639,235,703.723626
2068.163437,606,704.428594
1498.999574,445,705.913497
643.332298,225,706.148307
859.94538,259,706.41914
1911.659803,561,707.006536
1489.885248,444,707.542065
2093.07522,616,709.103547
1691.512957,496,709.655211
2431.785976,717,710.449878
1685.440135,493,710.95482
1940.756224,574,712.735488
2605.920449,761,713.602045
1502.904858,446,714.102872
1221.213109,368,715.380472
1750.588126,515,715.910942
923.940161,310,716.226925
1426.746123,423,716.66606
2643.071525,773,718.457174
1236.504657,371,718.851481
2074.629698,612,719.488033
958.051034,293,719.797523
1554.067961,462,720.277154
1653.51353,489,721.663721
1220.570831,365,722.043659
1219.501486,369,722.425782
1261.864351,381,722.826537
3298.636836,960,724.81266
1913.029401,561,725.403119
1132.472033,337,725.758407
1465.759826,435,726.208032
1188.525906,354,726.577923
2381.157082,698,728.186443
1240.778176,374,728.571088
1017.279271,310,728.8949
2341.833056,684,729.60097
654.269441,230,730.915204
2942.71057,859,731.883831
939.109229,283,732.221159
929.055747,307,732.5578
1660.411104,488,733.096794
1150.268208,346,734.406677
2019.439944,592,735.092566
3248.520348,948,736.186971
1264.394888,380,737.714112
1751.519605,516,738.309381
1689.875101,497,738.862655
2655.83981,775,739.662617
1028.033717,313,740.871214
1313.515079,394,741.284106
1199.55893,360,741.660947
2001.379152,587,742.264003
3352.436158,1000,744.324276
1231.507151,371,744.716588
1498.977347,447,745.178472
1263.463308,382,745.572659
936.710978,281,745.866893
1111.243515,333,747.096161
1980.926785,584,747.698242
1576.497983,471,748.18636
957.597838,289,748.483787
1307.48442,396,749.89346
2350.414461,687,750.601534
1267.757934,382,750.99787
1260.194968,378,751.386211
3399.806399,1000,753.300279
1080.447984,324,753.63375
1151.438592,343,753.987355
1455.564278,429,754.428491
1664.428655,492,754.937319
3196.828161,932,756.904156
948.921274,286,757.199933
902.391385,273,757.482229
1119.10748,335,757.829918
957.054289,292,759.001448
932.280213,281,759.291802
955.294891,289,759.589316
858.510428,261,759.860063
1478.558367,437,760.31081
1217.771692,364,760.686647
1270.333142,382,761.080046
1215.738324,362,762.443891
1228.505007,370,762.829623
2797.78629,822,763.675825
1969.305783,580,765.140293
886.277901,268,765.417994
1517.273379,452,765.886119
855.157885,259,766.153559
1280.282373,385,766.548726
1073.67674,323,766.887367
1237.757572,372,768.265778
1740.474871,516,768.802582
1532.323385,460,769.282744
2988.538286,879,770.19787
2158.868255,643,771.750427
1220.401855,369,772.132506
996.986459,305,772.447288
2215.313475,656,773.12429
1427.805027,424,774.572513
1207.319175,360,774.949935
2209.592151,650,775.624202
1379.92622,412,776.052864
2283.376965,671,777.628034
1778.745803,523,778.173512
972.886816,297,778.485085
2611.684466,765,779.2741
993.95591,305,780.583964
1586.7212,473,781.079094
1900.931335,559,781.658147
1279.328108,388,782.06173
1088.489936,326,782.400415
3338.259505,1000,784.330056
1591.149432,475,784.820719
654.871093,230,785.059098
1225.889219,365,785.442486
1166.292912,350,786.807367
1531.108798,454,787.2781
1264.542737,380,787.674815
1113.216596,332,788.028368
1450.414455,432,788.476332
2828.624111,825,790.20105
1834.364685,543,790.761775
963.741181,293,791.065075
1333.027169,399,791.478649
1164.816884,347,792.843806
1276.245783,387,793.244184
1265.436584,383,793.642651
1838.958693,542,794.202263
2652.479802,773,795.885927
1908.723075,564,796.472802
1254.657344,377,796.877256
1254.540846,376,797.263624
2832.461569,825,799.116021
1052.553811,317,799.468974
961.7101,292,799.821126
2757.210005,808,800.814403
1991.916491,586,802.518142
1511.178304,452,803.07509
1104.531195,332,803.446942
1777.307412,525,803.988943
992.987623,303,804.295144
1849.840149,549,805.90101
937.703227,284,806.202828
2097.095754,618,806.888004
2392.561489,700,807.660929
2009.306365,591,809.183607
1179.171444,356,809.559714
971.526117,296,809.867833
1150.556053,343,810.21582
1928.022999,567,810.805558
902.989287,274,812.098434
1552.819807,466,812.609562
2712.646936,796,813.519846
1163.737637,351,813.885562
1106.62276,333,815.218669
1138.470422,341,815.62933
934.687362,283,815.981225
1016.457954,309,816.360426
1186.661821,354,816.818932
812.139734,249,817.091818
1003.423445,307,817.420254
1002.999087,306,818.762198
969.181997,292,819.068818
937.977512,284,819.367521
964.530049,291,819.666636
1341.180724,400,820.076249
982.634165,300,820.416141
1540.434755,456,821.778461
965.476572,293,822.075561
1031.732235,313,822.394599
1130.515156,338,822.746902
1068.42808,321,823.074532
887.944805,268,823.34459
934.507796,281,823.628511
1147.56583,342,824.966875
1544.734299,460,825.435778
970.049608,295,825.740876
923.58618,280,826.027706
1538.028713,458,826.494699
1132.671995,338,827.783408
954.818436,288,828.094908
3391.727785,986,829.117539
954.090972,289,829.429004
960.699394,291,829.75217
2167.496011,637,831.496604
989.824861,302,831.812796
1528.61997,455,832.306232
1128.390461,338,832.744491
1204.120446,360,833.15561
865.58186,263,834.263697
1189.994443,355,834.624541
1109.693417,333,834.968605
994.501532,299,835.271779
1205.074007,359,835.635933
1058.687948,320,835.972465
940.504508,284,837.226362
1456.929941,431,837.668064
862.317793,262,837.941605
1189.672929,357,838.303768
795.952916,244,838.550036
3393.007899,986,840.392753
1094.889383,329,840.727924
2424.231887,712,841.443274
1618.034492,479,841.933449
1517.848244,450,843.352092
1465.788742,435,843.795352
1452.284555,430,844.233433
1932.765694,569,844.812817
1073.850249,323,845.142519
1924.689082,566,846.558501
1092.921378,329,846.902074
2921.302755,851,847.761358
1122.108892,336,849.09216
2165.281711,632,849.800646
1508.233514,447,850.341062
2452.395936,721,851.186789
1339.849945,401,852.714437
1442.151227,427,853.177859
1223.690342,366,853.559911
1355.839115,405,853.985267
1644.767202,486,854.490977
1279.616135,382,855.943597
