#{"t_start": 1524091982.1451426, "env_id": "HalfCheetah-v2"}
r,l,t
3114.24995,1000,950.120597
3202.429717,1000,951.081971
3198.674432,1000,953.131626
3159.400908,1000,954.113791
3246.790471,1000,956.019878
1275.950216,1000,956.987683
3264.555697,1000,958.993399
3183.009737,1000,959.97319
3246.880182,1000,961.817859
3249.111909,1000,962.833819
3197.063945,1000,964.796294
3222.05244,1000,965.784236
3247.626429,1000,967.638488
3251.887061,1000,968.615006
1912.774746,1000,970.57927
3262.0336,1000,971.551054
3162.311656,1000,973.404963
1154.924526,1000,974.381594
3150.974186,1000,976.349225
3269.440434,1000,977.313282
1913.080206,1000,979.170792
3299.792726,1000,980.131809
3235.204529,1000,982.105984
3284.639125,1000,983.079368
3230.387002,1000,984.92765
3061.91175,1000,985.89087
3111.056796,1000,987.856044
3284.203283,1000,988.825004
3246.765744,1000,990.684419
3215.651214,1000,991.638025
3269.776444,1000,993.588074
1105.719106,1000,994.545416
3220.62886,1000,996.365651
1826.452283,1000,997.347108
3201.633431,1000,999.376888
1559.464602,1000,1000.352673
3174.358836,1000,1002.219812
3207.673823,1000,1003.351027
3158.376867,1000,1004.321221
3132.085358,1000,1006.265594
2036.961036,1000,1007.211457
1127.380121,1000,1009.017382
3208.859965,1000,1009.955289
3129.552053,1000,1011.893077
3056.116563,1000,1012.983181
3216.609307,1000,1014.867222
3113.37209,1000,1015.886402
1553.605168,1000,1018.033054
3169.566672,1000,1019.055344
3262.14014,1000,1020.876888
3138.237942,1000,1021.816826
3253.60472,1000,1023.731544
1953.067832,1000,1024.673514
3309.366729,1000,1026.816422
3228.567961,1000,1027.829701
3089.710292,1000,1029.86448
3214.768657,1000,1030.887833
3267.310928,1000,1032.833939
3339.538029,1000,1033.840906
3225.546375,1000,1036.091941
1937.173173,1000,1037.091537
3158.73673,1000,1038.927054
3195.937796,1000,1039.961675
3189.02608,1000,1042.238188
3251.138959,1000,1043.322138
3323.829825,1000,1045.335269
3321.101297,1000,1046.437699
3330.524832,1000,1048.710484
3300.284059,1000,1049.69858
3290.861074,1000,1051.521989
3290.207138,1000,1052.482376
1885.87656,1000,1054.414895
3258.693309,1000,1055.356067
3256.944511,1000,1057.184557
3323.478865,1000,1058.2147
3089.10241,1000,1060.201525
3289.200893,1000,1061.161252
3344.977955,1000,1062.97545
3230.621373,1000,1063.938652
3269.985165,1000,1065.949748
1998.636531,1000,1066.899915
3350.773922,1000,1067.843678
3271.374231,1000,1069.644154
3255.898613,1000,1070.579239
3306.77112,1000,1072.517476
3298.738957,1000,1073.465446
1708.593309,1000,1075.287452
3402.310725,1000,1076.239293
3352.540319,1000,1078.22912
3311.298796,1000,1079.184732
3370.631069,1000,1081.019937
3390.664285,1000,1081.96463
3293.110379,1000,1083.908992
3292.635681,1000,1084.855105
3262.215565,1000,1086.659989
3332.241497,1000,1087.613155
3372.01502,1000,1089.537655
1245.798802,1000,1090.485807
1677.28381,1000,1092.306513
3431.80892,1000,1093.249843
2046.47052,1000,1095.189873
3344.210164,1000,1096.139864
