#{"t_start": 1524074887.627351, "env_id": "Ant-v2"}
r,l,t
-109.133046,45,280.157743
-49.426765,47,280.218348
-33.966992,18,280.241722
-125.673002,123,280.399285
-55.746754,32,280.442031
-24.265833,18,280.466344
-23.496433,32,280.507704
-114.581378,81,280.6166
-26.286653,29,280.656349
-13.313495,13,280.673679
-41.531544,48,280.737575
-15.188102,13,280.755105
-43.131292,34,280.800769
-13.309885,12,280.816737
-22.20924,14,280.835094
-101.593362,58,280.909509
-17.717577,42,280.963701
-35.835252,32,281.00506
-39.073978,33,281.047888
-20.328426,10,281.061051
-61.094646,37,281.108853
-19.146717,16,281.129429
-34.280923,59,281.21078
-63.376318,37,281.260246
-61.53158,76,281.36162
-55.324673,59,281.441659
-9.632618,21,282.409464
-88.270176,65,282.49998
-99.854853,81,282.614181
-984.885264,1000,284.005682
-31.61258,45,284.063663
-30.939431,20,284.089332
-39.455686,37,284.141126
-11.882444,12,284.15821
-16.98853,36,284.207052
-49.701822,68,284.296053
-65.870834,49,284.367837
-37.114505,42,284.426428
-36.353123,17,284.451323
-32.567748,14,284.470067
-25.196484,46,284.529722
-19.093705,21,284.556881
-47.043154,37,284.610664
-30.60345,56,284.68521
-19.91241,16,284.70645
6.43307,22,284.734618
-39.207624,24,284.765547
-20.072711,15,284.78492
-18.805681,21,284.812738
-14.766317,44,284.871348
-29.129781,20,284.897838
-7.252651,28,284.934802
-19.280186,21,284.963067
-36.313861,43,285.019776
-10.614478,10,285.033577
-10.228298,16,285.054717
-60.346973,33,285.098185
-73.286652,57,285.172986
-11.346715,12,285.188294
-147.700445,129,286.341494
-36.261926,14,286.359898
-75.493509,34,286.407537
-15.116175,14,286.427173
-15.449436,14,286.445412
-82.208362,72,286.541227
-13.080682,33,286.586752
-18.756543,23,286.617393
-36.271252,27,286.656565
-45.047539,22,286.685441
-80.167124,45,286.744243
-14.532726,13,286.760831
-23.051621,40,286.811997
-10.85281,14,286.830272
-9.226671,24,286.861385
-16.045301,17,286.88335
-10.437519,15,286.903277
-133.268791,90,287.020579
-50.104457,34,287.063992
-179.102109,199,287.330058
-127.364714,72,287.424086
-15.806544,39,287.475283
1.107447,15,287.495492
-13.985741,13,287.51245
-11.710095,33,287.556985
-24.605927,38,287.610064
-114.903591,91,287.737078
-50.918272,34,287.781583
-8.913689,80,287.899355
-65.136482,59,287.998958
-80.849977,44,288.0569
-38.947791,27,288.092705
-116.443355,65,288.17812
-18.628571,21,288.205893
-38.281431,16,288.227695
-49.705683,46,288.288991
-65.210837,75,288.391554
-39.709247,20,288.419127
-23.478309,36,288.468768
-30.752828,34,288.513538
-16.651796,35,288.560692
-26.784511,24,288.592925
-5.619365,26,288.627455
-234.855701,153,288.829452
-26.11388,42,288.886347
-29.430318,15,288.907214
-0.659567,44,290.037204
-54.403204,57,290.111867
-297.166159,228,290.46789
-11.343637,16,290.493989
-149.209712,137,290.681064
-16.344533,63,290.76152
-12.445963,23,290.791158
-58.972069,56,290.863963
-23.688063,15,290.88323
-27.681011,48,290.949284
-150.234571,84,291.059277
-54.747335,66,291.144552
-209.904476,141,291.324155
-21.101285,14,291.342447
-13.60192,22,291.371006
-44.44577,39,291.423226
-24.243185,21,291.450639
-20.94443,17,291.473698
-877.07631,1000,293.706815
-10.007489,13,293.723726
-19.430805,12,293.739257
-27.340502,20,293.765084
-53.893929,48,293.835943
-106.738651,77,293.934276
-42.338165,49,293.996175
-42.384916,29,294.033
-41.077443,60,294.109727
-14.431943,11,294.12372
-861.254978,1000,295.431276
-9.5834,17,295.45305
-41.643318,45,295.51061
-3.234652,20,295.537363
-52.840171,43,295.593736
-45.170052,34,295.637767
-23.759404,16,295.659086
-14.990332,16,295.680279
-24.432824,20,295.707028
-14.177085,16,295.731216
-73.916545,46,295.7909
-19.917818,14,295.808835
-27.25045,15,295.827967
-18.121103,76,295.924164
-21.479442,15,295.943583
-54.289821,34,295.988982
-2.46852,14,296.008793
-19.306571,13,296.026995
-79.521646,80,296.132556
-16.772267,19,296.158021
-4.357769,39,296.210923
-7.152529,16,296.232558
-35.825576,68,296.321782
-78.290741,39,297.300195
-15.332441,30,297.338802
-125.908949,118,297.495683
-29.577671,50,297.559084
-21.03955,27,297.59561
-40.355529,47,297.659488
-95.565701,58,297.735713
-19.824837,36,297.784169
-21.31226,13,297.802158
-18.635109,18,297.827385
-20.710047,26,297.862326
-48.867213,56,297.937838
-7.424495,11,297.952013
-13.023245,20,297.977797
-74.473575,71,298.068058
-55.25873,45,298.125172
-27.228564,29,298.165305
-20.67765,33,298.207378
-24.059539,23,298.236971
-41.353033,33,298.279085
-12.462603,10,298.291948
-24.697996,12,298.307458
-11.805123,8,298.318418
-63.192556,46,298.37926
-44.767298,36,298.426435
-81.906918,50,298.489822
-185.167097,95,298.613794
-18.531845,20,298.639467
-49.566103,29,298.67999
-56.815342,45,298.737126
-48.218299,83,298.842167
-18.372703,27,298.876129
-29.983968,28,298.911799
-51.423686,69,299.000311
-20.337869,12,299.015892
-51.729481,45,299.076079
-72.708547,75,299.171092
-16.417402,19,299.195935
-25.349961,34,299.239233
-51.246055,31,299.278664
-83.535973,77,299.376873
-16.026246,14,299.398132
-17.058894,12,299.414728
-12.729727,28,299.455424
-9.498226,12,299.472098
-76.828833,105,299.609168
-17.922589,13,299.626033
-19.094742,11,299.640352
-4.098054,11,299.654431
-46.593908,22,299.68337
-74.547445,64,299.765365
-41.348065,18,299.788384
-228.957234,117,299.948514
-24.311764,20,299.974243
-46.347441,58,300.998915
-13.247557,17,301.021827
-21.578688,14,301.045113
-70.887408,79,301.155834
-5.24076,12,301.173227
-4.7672,11,301.188169
-16.236746,16,301.209078
-89.926569,42,301.264142
-18.359849,12,301.279613
-9.270973,23,301.309337
-14.624612,13,301.326178
-46.935788,40,301.377253
-31.13923,55,301.449323
-21.792628,15,301.468893
-7.448571,10,301.482064
-18.652981,20,301.507848
-23.747179,15,301.52742
-28.8025,41,301.580917
-55.568181,27,301.617363
-42.539999,30,301.656942
-108.689554,57,301.731738
-9.009613,28,301.768821
-31.902435,35,301.81428
-3.543018,29,301.85115
-23.622583,23,301.880383
-829.968789,1000,303.207335
-7.19542,14,303.226034
-203.238721,142,303.417698
-95.824255,71,303.513884
-28.440702,16,303.535785
-6.651938,41,303.589265
-18.415423,16,303.610376
-138.808588,91,304.726672
-67.190157,31,304.777
-917.867856,1000,306.118854
-35.933201,48,306.189676
-26.396025,16,306.214868
-836.072493,1000,308.807069
-5.442294,14,308.829375
-13.286546,13,308.849443
-66.636583,42,308.915003
-80.626138,51,308.98581
-3.870234,14,309.00411
-9.021739,11,309.018499
-31.55177,19,309.04361
-46.575288,29,309.081587
-762.790791,1000,310.439575
-831.448051,1000,312.702847
-78.78472,77,312.805404
-14.965103,47,312.869948
-27.402958,26,312.90559
-66.874148,70,312.998617
-166.501312,144,313.185916
-109.986478,123,313.347788
-30.092733,32,313.389629
-71.960539,108,313.533002
-24.740133,16,313.553604
-26.791474,71,313.64695
-14.425577,11,313.661438
-738.812964,1000,314.982
-34.533742,21,315.010055
-19.336674,18,315.033011
-11.075476,11,315.047339
-66.094113,49,316.070378
-14.450048,11,316.084622
-31.113014,48,316.150342
-6.347608,12,316.165961
-49.984924,45,316.223662
-176.286943,162,316.43453
-57.256729,57,316.513769
-29.797802,25,316.546398
-24.905825,19,316.571147
-106.381605,96,316.694247
-10.961347,30,316.732543
-67.423498,51,316.797501
-73.432307,66,316.882296
-40.814469,37,316.932009
-7.967794,14,316.950268
-58.579914,76,317.052092
26.849578,31,317.09392
-19.900412,40,317.145756
-24.554026,34,317.191433
-9.353045,13,317.20823
-5.669057,18,317.233746
-862.174805,1000,318.568539
-16.480177,12,318.584144
-73.416481,86,318.694167
-4.33139,12,318.709779
-40.862,30,319.72508
-21.545219,32,319.766316
-4.789803,34,319.809407
-60.064194,50,319.879985
-60.669335,72,319.972222
-9.48413,12,319.987606
-12.204307,11,320.001871
-128.416618,175,320.236925
-15.91371,22,320.265133
-29.383269,24,320.295923
-19.150559,28,320.331497
-92.983942,200,320.586273
-8.737736,18,320.609359
-8.401323,10,320.623226
-26.871857,52,320.690495
-97.661644,63,320.770713
-9.544363,15,320.789984
-27.229029,13,320.806485
-16.149827,17,320.829337
-38.179471,34,320.873161
-63.907056,47,320.93383
-54.66427,59,321.008768
-7.288791,12,321.024218
-6.774259,9,321.035746
-719.352261,1000,322.333291
-13.944624,39,323.314361
-11.393895,12,323.330012
-675.825818,1000,324.644588
15.37342,25,324.676609
19.49586,29,324.71341
-33.227099,18,324.736194
-5.931387,14,324.754324
-16.212913,12,324.769787
-651.155889,1000,326.989907
-7.085718,49,327.058985
-6.162626,44,327.11491
-100.826632,55,327.185274
-21.393769,11,327.199468
-22.199167,13,327.216023
-13.524781,17,327.237844
-57.853775,49,327.300437
-4.311628,11,327.314571
-31.869228,36,327.360146
1.69507,23,327.389372
-40.537046,35,327.435252
-10.804695,33,327.477955
-21.929631,11,327.492131
-31.717534,27,327.526663
-65.599633,42,327.580352
-103.959095,132,327.749082
-693.927095,1000,329.053523
21.393797,49,329.116137
-47.280772,52,329.190214
-53.464238,36,329.237035
-15.352141,20,329.263936
-111.471552,225,329.551078
-46.967533,35,330.524345
-643.904198,1000,331.833405
-7.394755,19,331.858045
-24.093138,13,331.875576
-99.679047,105,332.012564
-17.163131,12,332.028893
-2.654168,24,332.059881
-669.202917,1000,334.308793
-16.969744,99,334.438239
-10.03125,18,334.462166
-18.844003,41,334.516349
-4.161214,46,334.576461
-551.728852,1000,335.879786
-18.09745,67,335.965169
-379.377988,630,337.701611
-12.318006,14,337.719729
3.892267,23,337.749297
-27.005045,24,337.779892
-18.091247,96,337.920069
-6.568561,13,337.939911
-33.687156,37,337.991494
-6.624166,11,338.006866
-93.86923,83,338.120729
-64.269003,47,338.184973
-22.602062,26,338.221267
-13.384503,38,338.274916
-49.459455,50,338.345134
-8.44085,61,338.429043
-25.28525,21,338.458613
-16.109612,22,338.490726
-196.520561,147,338.702967
-580.716685,1000,340.239114
7.519616,25,340.278931
-16.906618,13,340.297366
-41.61915,31,340.344207
-118.211328,79,340.46466
-76.9315,57,340.556797
-41.42274,41,340.626148
-13.835543,11,340.645927
-35.685376,32,340.700006
-17.854352,16,340.72789
8.815084,47,342.160013
-21.769845,26,342.205515
-5.964801,137,342.44497
-9.545781,37,342.516549
-5.972209,10,342.540749
-11.228247,29,342.591604
-6.872918,15,342.617344
-6.043681,12,342.638345
-20.876334,20,342.672282
-31.700361,42,342.742281
-8.670265,25,342.783957
-31.446001,37,342.844216
-31.054627,62,342.944976
-232.534414,173,343.232424
-69.484318,87,343.377489
-19.27239,13,343.39902
-1.502699,15,343.423992
-4.545485,27,343.470001
-16.387062,12,343.489908
-46.35751,32,343.542711
-7.718696,14,343.566357
-675.738232,1000,345.31535
-19.758507,20,345.349002
-9.552654,13,345.370709
-37.432144,25,345.412125
-76.057247,67,345.523293
-46.159472,40,345.591623
-20.119657,23,345.631172
-49.466823,41,347.014298
1.216947,87,347.165746
-444.640364,1000,348.909282
-15.318593,22,348.953424
-33.00701,51,349.067624
-21.337712,56,349.182175
-56.089746,55,349.286925
-17.41498,57,349.393162
10.085996,28,349.443218
-29.704574,120,349.672239
-616.163542,1000,352.761423
-32.497299,58,352.859679
-22.732379,24,352.899853
-111.090847,124,353.111059
-12.287412,37,353.173804
-28.680681,25,353.216112
-1.607569,37,353.280087
-492.448153,1000,355.014145
-15.722682,39,355.077919
-41.438247,55,355.171451
2.301501,19,355.204545
-23.6005,17,355.233468
-97.765649,117,355.431706
-27.955746,52,356.837831
-1.056213,13,356.860763
-7.650424,23,356.899188
-32.661564,48,356.983025
-2.975925,12,357.002805
-41.015283,58,357.097353
-4.753802,37,357.158008
-35.191474,41,357.22781
-20.290513,70,357.343906
-514.223401,1000,359.064839
-6.41797,11,359.082969
-83.338783,82,359.222489
-5.881689,23,359.262182
-5.167401,14,359.28557
-74.191115,150,359.543127
-17.734994,63,359.651985
2.339362,11,359.670393
-214.062762,470,361.78799
-553.624889,1000,363.545977
-8.721864,12,363.566207
-475.861863,1000,366.629336
-14.545018,47,366.721
-12.358556,11,366.742512
-9.585662,12,366.765381
1.563231,18,366.797938
-445.309701,1000,368.556329
-3.244431,12,368.576726
11.383189,46,368.655659
-442.805985,1000,371.706976
-46.078374,78,371.856163
5.675734,14,371.883039
-417.478743,1000,373.594697
-3.115578,38,373.659794
-35.486242,79,373.793967
-21.304562,42,373.864684
-33.914056,75,373.989325
-38.99993,34,374.045109
-27.051031,64,374.15247
-113.03041,118,374.351416
-387.923122,1000,377.433168
10.760652,16,377.460254
-25.615073,47,377.537385
-57.325308,58,377.633435
-21.461356,24,377.673428
-413.369438,1000,379.424903
-11.889637,35,379.482985
-8.646655,39,379.546576
-18.542349,15,379.571647
-52.335481,53,379.661235
-5.273875,16,379.687461
-25.582871,42,379.754827
-20.741005,20,379.787801
-388.415504,1000,383.015837
-43.594827,64,383.123197
-43.772704,48,383.203444
-6.736059,47,383.282846
-5.519326,17,383.311184
-0.239665,16,383.339782
-22.013478,13,383.363291
-6.484895,13,383.386911
-23.681193,84,383.54818
-40.34935,86,383.715183
-103.58389,111,383.924974
-0.242303,11,383.944274
-71.195273,107,384.12822
-33.944173,38,384.193448
-4.836176,47,384.273234
-12.167287,135,384.508064
1.845082,75,384.649887
-14.215635,13,384.675444
-20.347994,101,384.850255
-27.891116,77,386.446595
-22.209154,132,386.675099
-74.828484,87,386.825083
-21.658447,14,386.848134
-29.962052,25,386.890193
-16.603511,31,386.941549
-291.248465,1000,388.695546
2.737052,13,388.716591
-313.543938,1000,391.80529
-36.004758,44,391.876877
-267.406523,1000,393.58432
-33.516655,50,393.669803
-34.209132,51,393.757121
-32.595894,33,393.813236
-22.066275,40,393.881101
-93.123231,73,394.005555
-5.92517,17,394.034924
-59.230173,94,394.193907
0.093831,56,394.290238
-33.949928,54,394.38251
-19.489399,59,394.483875
-51.455557,77,394.613085
-53.388285,51,394.700138
-5.224576,13,394.722161
-60.78428,84,396.234452
-82.192142,57,396.334456
-23.638339,41,396.402418
-25.164531,20,396.437026
-20.66148,47,396.516671
-18.551886,22,396.554272
-217.361008,1000,398.271888
-2.822809,12,398.292735
-22.988842,87,398.442687
-41.537974,58,398.540433
-5.078097,12,398.560654
-54.392446,147,398.806383
-14.344651,15,398.831294
-7.601269,61,398.937167
-27.368287,25,398.979563
-249.918542,1000,402.083901
-20.103555,43,402.153933
-16.004116,107,402.333286
-14.661456,19,402.365538
-11.125264,16,402.391947
-19.44341,22,402.429297
-327.915445,1000,404.144095
-11.966782,12,404.16446
-4.253515,60,404.263294
-201.898734,1000,407.322981
-39.748771,28,407.368903
-236.495936,1000,409.095421
-3.717996,11,409.116271
1.123823,25,409.163476
-175.439014,1000,412.348718
-22.831883,53,412.441003
-4.367349,11,412.461111
-192.945812,1000,414.22341
-2.053624,21,414.260692
-171.239836,1000,417.386574
14.356241,25,417.429358
-120.97562,1000,419.215516
-179.901169,1000,422.359439
-30.332289,60,422.46489
-15.976495,44,422.54363
-2.036218,28,422.591337
-15.811471,28,422.639141
0.728572,16,422.666077
-31.666855,81,422.806936
7.26383,24,422.848667
-2.896794,16,422.877369
-24.811095,13,422.900576
-0.925,10,422.918111
10.100324,40,422.98921
0.338526,25,423.032136
-24.655952,34,423.09848
24.556547,34,423.16628
-73.115557,145,423.464489
-42.019586,46,423.547342
-7.594601,21,423.584944
-8.716447,12,423.606722
-15.351773,33,423.666735
-141.110348,1000,426.808344
-28.05988,56,426.902805
-176.194979,1000,428.674379
-21.599286,42,428.754205
-114.89915,83,428.900453
-47.390522,1000,431.976703
-4.382317,51,432.065902
-74.611149,1000,433.863002
-20.793641,44,433.939299
-122.550878,1000,436.961156
24.181737,39,437.025847
-23.289873,60,437.13234
-8.633387,38,437.201777
-20.244584,18,437.233746
-51.150111,136,437.475241
-52.733694,1000,439.200847
-23.154918,34,439.257266
-7.920432,59,440.68611
-18.462943,59,440.788464
27.656551,51,440.873631
-80.415082,1000,442.651578
-88.492125,1000,445.691145
7.675607,60,445.791485
14.119583,24,445.832601
-6.250745,66,445.94698
16.434817,40,446.014752
-27.899411,1000,447.956104
-1.603286,55,448.073553
-10.204172,30,448.132866
-14.378313,39,448.207188
-4.129645,78,448.363788
-12.500051,30,448.414427
-18.157175,1000,451.60684
23.693364,127,451.855794
32.838475,42,451.947059
-88.474148,1000,453.79268
-21.266619,74,453.981268
-10.756277,13,454.011724
-6.000321,19,454.049026
8.687736,24,454.098163
5.312873,20,454.139326
-1.1713,17,454.174442
-18.16479,91,454.360721
-46.048594,77,454.51076
90.482079,1000,458.361374
-19.21471,62,458.486653
13.039309,13,458.514747
4.524274,33,458.581673
-2.575965,63,458.710389
3.532075,35,458.780002
-71.621964,73,458.928753
-6.095788,19,458.965676
-25.978374,1000,462.703331
-9.990896,12,462.733307
-1.787275,16,462.771348
109.120103,1000,465.165448
-6.080041,13,465.201322
-1.930162,14,465.230255
-12.230041,22,465.276279
-5.675917,11,465.296834
6.547154,32,465.359376
15.691119,133,465.640492
-12.28499,52,465.759287
-3.458219,14,465.790488
-39.007628,98,466.010781
-16.438809,16,466.043875
-1.892209,13,466.071043
-24.951321,110,466.307572
-30.062469,64,466.455868
-18.624371,47,466.55635
-7.843687,21,466.599632
0.199825,113,466.840616
-55.576787,47,466.941382
37.012681,114,468.771929
-28.914659,49,468.876246
-4.881156,165,469.216072
-6.07698,36,469.27945
5.058557,15,469.307215
75.046874,1000,471.097684
77.608282,1000,474.220074
7.428276,14,474.242958
-39.897783,92,474.395406
-14.743,35,474.453607
4.502506,30,474.502771
2.885632,15,474.527239
9.734848,16,474.554381
-10.934136,22,474.592793
-7.053503,15,474.618097
25.668947,79,474.747521
-0.839756,30,474.797898
-32.722613,118,474.989065
-24.059984,61,475.089334
22.236791,86,475.232723
-0.735011,15,475.258102
-4.622988,26,475.302215
-2.781579,13,475.324419
75.741816,1000,477.040721
-27.289841,51,477.126556
-11.021306,22,477.164448
6.522831,94,478.724342
7.23971,64,478.834914
-0.68352,21,478.870026
3.499047,15,478.895799
11.241062,34,478.953075
-20.998157,66,479.064937
3.048224,28,479.112352
-9.05438,28,479.159426
31.55994,55,479.250811
94.975802,1000,481.053537
99.349119,1000,484.216601
100.429677,1000,485.891209
-24.327549,17,485.918895
16.069419,139,486.152804
-6.786496,14,486.176437
1.236921,14,486.198995
-45.568947,98,486.366566
21.052427,38,486.429787
-1.590852,78,486.562104
13.159611,129,486.780117
0.137967,19,486.812288
-4.019081,16,486.838874
-21.764992,80,486.973066
-13.832833,41,487.040769
6.379349,30,488.472234
17.407977,26,488.515708
-2.812064,17,488.544143
-53.089034,219,488.90978
-0.674192,35,488.969221
-3.445226,42,489.038797
-8.277395,41,489.10762
0.088455,29,489.154967
10.703589,48,489.232295
-6.835352,24,489.270993
-11.786785,13,489.293239
1.747375,32,489.347837
97.443941,189,489.662851
14.924439,34,489.718962
-26.800118,47,489.797545
-13.875461,74,489.920716
13.904702,14,489.943992
-5.400489,88,490.092801
15.575588,32,490.145571
12.739015,35,490.202062
6.726502,16,490.227801
-18.291193,34,490.284681
-8.665468,13,490.304879
133.638982,1000,493.337807
-21.19622,98,493.505565
177.767598,1000,495.21834
-7.930603,19,495.251106
-15.67281,77,495.379826
7.739845,13,495.401402
-9.048816,191,495.722024
-6.195003,13,495.743715
0.23126,24,495.784537
9.149466,15,495.810415
6.241654,13,495.832329
157.124284,1000,498.938721
12.459553,36,498.999927
0.383589,52,499.088743
-11.682645,47,499.168178
-26.881002,131,499.390152
154.997257,1000,501.092317
14.832572,44,501.171297
-8.176127,28,501.222344
43.576949,35,501.285531
79.045541,222,503.045598
4.063818,200,503.396716
13.793164,178,503.702918
-14.69461,78,503.844797
-7.685602,15,503.872083
-19.38234,33,503.932153
0.382102,15,503.958308
14.395679,10,503.974578
175.279377,1000,505.717636
157.13867,1000,508.940088
175.980252,1000,510.844498
-39.244236,135,511.087959
45.827183,107,511.277451
10.456289,31,511.332666
9.435668,63,511.444761
-5.256057,16,511.473577
-21.648799,61,511.584889
16.874961,31,511.640856
-5.325664,20,511.677244
3.542017,13,511.701358
-2.865254,13,511.722349
-0.391393,15,511.747913
28.89904,25,511.784304
-1.655057,8,511.795626
5.145588,34,513.179192
183.390465,1000,514.897245
-8.850227,25,514.939867
-1.340384,8,514.953439
7.476147,226,515.338142
17.920489,39,515.409254
67.13749,125,515.632768
-3.608285,42,515.707453
-7.260756,53,515.80328
-1.648582,12,515.824677
4.575971,14,515.849215
-1.686515,36,515.912508
52.513874,31,515.967301
4.848232,55,516.065827
243.414084,1000,519.115985
19.652197,84,519.256983
2.232701,13,519.279448
-3.059011,47,519.359642
-36.030631,83,519.498046
215.954766,1000,521.253185
235.93901,1000,524.2815
2.437156,27,524.325731
1.933032,14,524.349657
243.304147,1000,526.098166
-2.615647,28,526.145615
-0.659668,14,526.169523
-28.514633,129,526.389113
-20.152234,102,527.925225
56.220549,112,528.115917
202.77259,1000,529.870611
25.712501,56,529.959194
-14.904411,101,530.133454
-7.953856,26,530.175982
12.369602,347,530.753872
-5.783603,78,530.883427
11.619889,63,530.98966
121.921616,115,531.180292
28.830795,104,532.680051
6.483703,13,532.701385
61.133646,310,533.226505
206.514119,1000,534.974608
-5.671283,47,535.052432
8.230716,131,535.270144
20.224868,49,535.350164
254.758534,1000,538.370198
357.208229,1000,540.089862
-11.09693,48,540.168877
257.949921,1000,543.241121
230.228649,1000,544.94528
-15.3343,189,545.254597
11.897703,18,545.284194
-0.427249,14,545.307006
27.866642,70,545.422913
39.064948,84,545.56113
2.089572,33,545.615783
15.20853,76,545.741548
0.257994,26,547.117267
7.619622,89,547.287586
318.028652,1000,549.01316
8.586547,86,549.160785
-7.997017,59,549.260708
67.248124,88,549.408569
-16.598626,57,549.506132
2.680014,21,549.541365
36.975958,63,549.648218
3.687994,13,549.670499
0.966353,14,549.694492
1.801761,12,549.714956
42.277031,74,549.838243
-4.82157,60,549.938596
25.778758,32,549.992841
118.587582,662,552.52691
15.185309,30,552.574483
6.798568,29,552.622224
42.147114,149,552.877537
211.59025,1000,554.551714
17.972859,46,554.6307
11.965743,40,554.697604
0.738958,19,554.730443
60.189427,116,554.927186
309.391077,1000,558.015495
28.789847,41,558.08347
-0.734217,60,558.184713
-13.178575,229,558.572845
-0.991845,29,558.622712
3.84517,18,558.653176
-19.160204,36,558.714063
-9.843531,25,558.756992
-2.180409,62,558.861509
11.809587,29,558.911202
4.863052,52,559.000313
5.694323,42,559.072159
2.497865,63,559.178938
-19.449378,112,559.369809
104.648816,160,559.641444
-1.06703,13,559.663741
25.038283,108,559.841455
-0.908075,13,559.86308
10.00955,83,560.006535
52.018582,148,560.259082
7.144293,34,560.317275
30.809077,76,561.864528
317.620114,1000,563.633843
1.89927,67,563.752909
-6.32403,27,563.796784
-11.729209,16,563.823106
287.89389,1000,567.078728
344.43989,1000,568.817296
11.705177,15,568.842853
21.102747,78,568.976449
1.101602,29,569.026003
-2.029577,14,569.050146
11.580768,21,569.085954
-7.018544,30,569.137975
16.022714,139,569.381124
9.084129,16,569.409021
387.994197,1000,572.618769
346.529243,1000,574.370374
19.129116,60,574.481597
308.1323,1000,577.643929
83.459323,188,577.963988
22.8469,77,578.09969
-15.576167,33,578.156158
-9.89173,36,578.216884
354.993348,1000,579.912984
1.057802,13,579.934412
-1.006091,15,579.959139
-81.224463,332,581.91294
31.884221,48,581.995875
7.458716,18,582.025892
65.377119,353,582.631486
46.485496,303,583.146345
11.878089,26,583.191002
7.432273,42,583.261791
407.859887,1000,585.007773
6.151976,109,585.214023
55.194087,231,587.00626
12.820879,49,587.092889
19.838568,67,587.210029
389.634737,1000,588.928822
43.236414,196,589.26184
51.608446,186,589.586661
327.612047,1000,592.680762
41.2575,66,592.794262
14.805799,16,592.821631
0.2853,16,592.848783
9.225892,18,592.87943
344.445279,1000,594.57738
62.866207,65,594.694821
5.602944,155,594.971721
4.023803,145,596.610455
-28.837604,59,596.719529
51.849217,114,596.926712
22.6964,160,597.263536
19.041158,57,597.369581
63.511442,112,597.578764
1.858004,37,597.643163
-2.852829,20,597.681097
2.356311,31,597.739328
-15.541664,79,597.885573
0.310214,82,598.037901
16.920702,32,598.094725
13.217772,15,598.122615
11.446916,38,598.192533
31.676908,45,598.277451
334.503796,1000,600.247874
28.683323,122,600.493597
54.497988,47,602.126482
121.071902,91,602.299261
17.239519,67,602.421516
-26.444058,51,602.516543
14.203224,71,602.646293
49.161938,85,602.802029
27.004371,113,603.028177
60.645823,134,603.337331
0.918035,18,603.373329
45.902096,112,603.597948
55.665917,97,603.793151
13.195409,32,603.856548
19.852128,42,603.94253
52.840424,117,604.171158
2.017256,13,604.19596
2.740199,102,604.38319
11.182013,21,604.42135
10.403296,83,604.573896
11.108695,28,604.62446
50.198103,187,605.001276
10.527204,77,605.15587
44.866987,67,605.288521
-3.807216,17,605.32232
28.678699,56,605.434332
27.446504,153,605.741986
62.725615,166,606.070588
-1.350831,14,606.100986
6.086649,31,607.825849
-3.291208,16,607.860371
422.826035,1000,609.908162
-3.262557,21,609.945799
45.021649,41,610.021947
28.866126,71,610.153883
9.081926,22,610.194815
19.774766,38,610.264948
59.461142,105,610.483089
3.286462,50,610.585571
56.677814,129,610.845616
44.568782,51,610.948108
16.969168,41,611.030336
97.986686,180,611.39438
50.031926,45,611.486884
1.733302,42,611.570354
340.060871,1000,615.112574
39.512274,271,615.618182
-16.084227,39,615.688799
-6.250776,34,615.757448
119.431496,220,616.221972
3.724579,19,616.260356
19.228684,82,616.424544
13.230988,45,616.516143
406.34995,1000,620.365372
17.970925,153,620.707778
27.7442,67,620.857687
284.258097,1000,622.999206
33.379924,98,623.202285
28.041479,124,623.460499
160.843304,852,626.79512
20.975786,27,626.844149
29.062811,35,626.906736
40.254625,167,627.211754
44.61629,71,627.355666
-5.524531,13,627.381792
0.327205,25,627.43217
28.882531,45,627.521951
4.306154,125,627.77312
96.102264,176,628.123814
258.934321,1000,631.580922
25.278139,36,631.651533
100.990874,143,631.918656
150.384489,311,632.489314
69.656402,175,632.841976
120.291043,110,633.056859
408.697886,1000,636.532331
16.955918,49,636.631907
27.257588,85,636.800239
19.13166,25,636.849943
13.906843,70,636.989012
0.808135,193,637.336414
395.688029,1000,639.267594
29.871241,267,639.749981
48.654801,85,639.90598
-3.797446,20,639.942042
135.82069,284,642.129751
-2.59636,16,642.161397
424.151615,1000,644.081753
15.46578,79,644.235464
49.313368,129,644.469317
13.014809,26,644.516319
7.221522,13,644.539488
26.584089,66,644.658834
51.000488,230,645.079462
13.802647,65,645.196107
4.163466,14,645.221128
0.971416,42,645.298924
39.787079,44,645.379152
11.991149,29,645.433041
59.511275,109,645.628874
16.929854,22,645.668752
24.043596,65,647.418849
100.132465,246,647.892377
149.763629,341,648.531059
22.263205,75,648.679525
439.549393,1000,650.563157
6.258863,65,650.682244
-3.324745,20,650.719133
47.41593,366,652.981853
318.921825,881,654.679727
9.520535,118,654.900275
102.929413,286,655.411216
39.705282,66,655.528927
5.896813,19,655.56335
31.211256,115,655.770092
44.057213,62,655.880587
408.0881,1000,659.367051
43.187128,201,659.779775
129.61916,220,660.222951
22.842837,24,660.266075
110.445365,237,660.693131
24.091947,18,660.725394
422.21253,1000,664.130527
368.949471,1000,666.063367
20.235832,18,666.095674
57.288908,55,666.194417
129.6209,503,667.100333
416.641844,1000,670.622929
10.568555,47,670.711081
87.990079,100,670.889998
37.02687,61,671.001944
443.974183,1000,672.823483
416.73864,1000,676.367646
113.380799,436,677.149897
3.568188,28,677.201066
32.699366,161,677.489698
18.656554,34,677.54984
117.498554,201,677.910313
37.388274,84,678.060842
4.934994,13,678.083648
